"id" "tipo_local" "cor"
"cpf_2671" "urbano" "branca"
"cpf_2672" "urbano" "parda"
"cpf_2673" "urbano" "parda"
"cpf_2674" "urbano" "parda"
"cpf_2675" "urbano" "branca"
"cpf_2676" "urbano" "branca"
"cpf_2677" "urbano" "branca"
"cpf_2678" "urbano" "branca"
"cpf_2679" "urbano" "branca"
"cpf_2680" "urbano" "parda"
"cpf_2681" "rural" "branca"
"cpf_2682" "urbano" "branca"
"cpf_2683" "rural" "branca"
"cpf_2684" "urbano" "parda"
"cpf_2685" "urbano" "parda"
"cpf_2686" "urbano" "branca"
"cpf_2687" "urbano" "branca"
"cpf_2688" "urbano" "branca"
"cpf_2689" "urbano" "parda"
"cpf_2690" "urbano" "parda"
"cpf_2691" "urbano" "parda"
"cpf_2692" "urbano" "branca"
"cpf_2693" "urbano" "preta"
"cpf_2694" "urbano" "branca"
"cpf_2695" "urbano" "branca"
"cpf_2696" "urbano" "parda"
"cpf_2697" "urbano" "parda"
"cpf_2698" "urbano" "parda"
"cpf_2699" "urbano" "parda"
"cpf_2700" "urbano" "parda"
"cpf_2701" "rural" "branca"
"cpf_2702" "urbano" "parda"
"cpf_2703" "urbano" "branca"
"cpf_2704" "rural" "branca"
"cpf_2705" "urbano" "parda"
"cpf_2706" "urbano" "branca"
"cpf_2707" "urbano" "parda"
"cpf_2708" "rural" "parda"
"cpf_2709" "urbano" "parda"
"cpf_2710" "rural" "parda"
"cpf_2711" "urbano" "parda"
"cpf_2712" "urbano" "branca"
"cpf_2713" "urbano" "branca"
"cpf_2714" "urbano" "branca"
"cpf_2715" "urbano" "parda"
"cpf_2716" "urbano" "parda"
"cpf_2717" "urbano" "branca"
"cpf_2718" "urbano" "branca"
"cpf_2719" "urbano" "branca"
"cpf_2720" "urbano" "branca"
"cpf_2721" "rural" "preta"
"cpf_2722" "urbano" "branca"
"cpf_2723" "urbano" "branca"
"cpf_2724" "urbano" "parda"
"cpf_2725" "urbano" "parda"
"cpf_2726" "urbano" "parda"
"cpf_2727" "urbano" "parda"
"cpf_2728" "urbano" "branca"
"cpf_2729" "urbano" "parda"
"cpf_2730" "urbano" "parda"
"cpf_2731" "urbano" "parda"
"cpf_2732" "urbano" "parda"
"cpf_2733" "urbano" "branca"
"cpf_2734" "urbano" "parda"
"cpf_2735" "urbano" "preta"
"cpf_2736" "urbano" "parda"
"cpf_2737" "urbano" "parda"
"cpf_2738" "urbano" "parda"
"cpf_2739" "urbano" "parda"
"cpf_2740" "urbano" "parda"
"cpf_2741" "urbano" "branca"
"cpf_2742" "urbano" "branca"
"cpf_2743" "urbano" "branca"
"cpf_2744" "urbano" "branca"
"cpf_2745" "urbano" "branca"
"cpf_2746" "urbano" "parda"
"cpf_2747" "urbano" "preta"
"cpf_2748" "urbano" "parda"
"cpf_2749" "urbano" "parda"
"cpf_2750" "urbano" "parda"
"cpf_2751" "urbano" "branca"
"cpf_2752" "rural" "branca"
"cpf_2753" "urbano" "branca"
"cpf_2754" "urbano" "branca"
"cpf_2755" "urbano" "parda"
"cpf_2756" "urbano" "branca"
"cpf_2757" "urbano" "branca"
"cpf_2758" "urbano" "parda"
"cpf_2759" "urbano" "branca"
"cpf_2760" "urbano" "preta"
"cpf_2761" "urbano" "branca"
"cpf_2762" "rural" "parda"
"cpf_2763" "urbano" "branca"
"cpf_2764" "urbano" "parda"
"cpf_2765" "urbano" "parda"
"cpf_2766" "urbano" "parda"
"cpf_2767" "urbano" "branca"
"cpf_2768" "rural" "preta"
"cpf_2769" "rural" "branca"
"cpf_2770" "rural" "branca"
"cpf_2771" "urbano" "branca"
"cpf_2772" "urbano" "parda"
"cpf_2773" "urbano" "parda"
"cpf_2774" "urbano" "parda"
"cpf_2775" "urbano" "branca"
"cpf_2776" "urbano" "parda"
"cpf_2777" "rural" "parda"
"cpf_2778" "urbano" "parda"
"cpf_2779" "urbano" "branca"
"cpf_2780" "urbano" "branca"
"cpf_2781" "urbano" "preta"
"cpf_2782" "urbano" "branca"
"cpf_2783" "urbano" "preta"
"cpf_2784" "urbano" "parda"
"cpf_2785" "urbano" "parda"
"cpf_2786" "rural" "parda"
"cpf_2787" "urbano" "parda"
"cpf_2788" "urbano" "parda"
"cpf_2789" "urbano" "parda"
"cpf_2790" "urbano" "parda"
"cpf_2791" "urbano" "branca"
"cpf_2792" "urbano" "branca"
"cpf_2793" "urbano" "branca"
"cpf_2794" "urbano" "parda"
"cpf_2795" "urbano" "parda"
"cpf_2796" "urbano" "parda"
"cpf_2797" "urbano" "branca"
"cpf_2798" "rural" "branca"
"cpf_2799" "urbano" "parda"
"cpf_2800" "urbano" "parda"
"cpf_2801" "urbano" "parda"
"cpf_2802" "urbano" "branca"
"cpf_2803" "urbano" "branca"
"cpf_2804" "rural" "parda"
"cpf_2805" "urbano" "parda"
"cpf_2806" "urbano" "parda"
"cpf_2807" "urbano" "parda"
"cpf_2808" "rural" "parda"
"cpf_2809" "rural" "branca"
"cpf_2810" "urbano" "preta"
"cpf_2811" "urbano" "branca"
"cpf_2812" "urbano" "branca"
"cpf_2813" "rural" "parda"
"cpf_2814" "urbano" "preta"
"cpf_2815" "urbano" "branca"
"cpf_2816" "urbano" "parda"
"cpf_2817" "rural" "branca"
"cpf_2818" "urbano" "preta"
"cpf_2819" "urbano" "parda"
"cpf_2820" "rural" "parda"
"cpf_2821" "urbano" "parda"
"cpf_2822" "urbano" "branca"
"cpf_2823" "urbano" "branca"
"cpf_2824" "urbano" "branca"
"cpf_2825" "rural" "parda"
"cpf_2826" "urbano" "branca"
"cpf_2827" "rural" "parda"
"cpf_2828" "urbano" "branca"
"cpf_2829" "urbano" "branca"
"cpf_2830" "urbano" "parda"
"cpf_2831" "urbano" "branca"
"cpf_2832" "urbano" "preta"
"cpf_2833" "urbano" "branca"
"cpf_2834" "urbano" "branca"
"cpf_2835" "urbano" "parda"
"cpf_2836" "urbano" "branca"
"cpf_2837" "rural" "branca"
"cpf_2838" "urbano" "parda"
"cpf_2839" "urbano" "parda"
"cpf_2840" "urbano" "parda"
"cpf_2841" "urbano" "branca"
"cpf_2842" "urbano" "parda"
"cpf_2843" "urbano" "branca"
"cpf_2844" "rural" "parda"
"cpf_2845" "urbano" "parda"
"cpf_2846" "urbano" "branca"
"cpf_2847" "urbano" "parda"
"cpf_2848" "urbano" "branca"
"cpf_2849" "urbano" "parda"
"cpf_2850" "urbano" "parda"
"cpf_2851" "urbano" "branca"
"cpf_2852" "rural" "parda"
"cpf_2853" "urbano" "branca"
"cpf_2854" "rural" "parda"
"cpf_2855" "urbano" "branca"
"cpf_2856" "urbano" "branca"
"cpf_2857" "rural" "parda"
"cpf_2858" "rural" "branca"
"cpf_2859" "urbano" "parda"
"cpf_2860" "urbano" "branca"
"cpf_2861" "urbano" "parda"
"cpf_2862" "urbano" "parda"
"cpf_2863" "urbano" "branca"
"cpf_2864" "urbano" "branca"
"cpf_2865" "urbano" "parda"
"cpf_2866" "urbano" "parda"
"cpf_2867" "urbano" "branca"
"cpf_2868" "urbano" "parda"
"cpf_2869" "urbano" "branca"
"cpf_2870" "urbano" "parda"
"cpf_2871" "urbano" "parda"
"cpf_2872" "urbano" "parda"
"cpf_2873" "urbano" "branca"
"cpf_2874" "urbano" "branca"
"cpf_2875" "urbano" "parda"
"cpf_2876" "urbano" "branca"
"cpf_2877" "urbano" "parda"
"cpf_2878" "rural" "parda"
"cpf_2879" "urbano" "branca"
"cpf_2880" "urbano" "parda"
"cpf_2881" "urbano" "branca"
"cpf_2882" "urbano" "parda"
"cpf_2883" "urbano" "branca"
"cpf_2884" "urbano" "preta"
"cpf_2885" "urbano" "branca"
"cpf_2886" "urbano" "parda"
"cpf_2887" "urbano" "preta"
"cpf_2888" "urbano" "branca"
"cpf_2889" "rural" "branca"
"cpf_2890" "urbano" "parda"
"cpf_2891" "rural" "parda"
"cpf_2892" "urbano" "parda"
"cpf_2893" "urbano" "branca"
"cpf_2894" "urbano" "branca"
"cpf_2895" "rural" "branca"
"cpf_2896" "urbano" "branca"
"cpf_2897" "urbano" "preta"
"cpf_2898" "urbano" "branca"
"cpf_2899" "urbano" "parda"
"cpf_2900" "urbano" "parda"
"cpf_2901" "urbano" "parda"
"cpf_2902" "urbano" "parda"
"cpf_2903" "urbano" "branca"
"cpf_2904" "urbano" "branca"
"cpf_2905" "urbano" "branca"
"cpf_2906" "urbano" "branca"
"cpf_2907" "urbano" "parda"
"cpf_2908" "urbano" "branca"
"cpf_2909" "urbano" "parda"
"cpf_2910" "rural" "parda"
"cpf_2911" "urbano" "parda"
"cpf_2912" "urbano" "branca"
"cpf_2913" "urbano" "parda"
"cpf_2914" "rural" "parda"
"cpf_2915" "urbano" "branca"
"cpf_2916" "urbano" "parda"
"cpf_2917" "urbano" "branca"
"cpf_2918" "urbano" "parda"
"cpf_2919" "urbano" "branca"
"cpf_2920" "urbano" "parda"
"cpf_2921" "urbano" "parda"
"cpf_2922" "urbano" "branca"
"cpf_2923" "urbano" "preta"
"cpf_2924" "urbano" "branca"
"cpf_2925" "urbano" "branca"
"cpf_2926" "urbano" "branca"
"cpf_2927" "urbano" "branca"
"cpf_2928" "urbano" "branca"
"cpf_2929" "urbano" "parda"
"cpf_2930" "rural" "parda"
"cpf_2931" "urbano" "branca"
"cpf_2932" "urbano" "branca"
"cpf_2933" "urbano" "branca"
"cpf_2934" "urbano" "preta"
"cpf_2935" "urbano" "parda"
"cpf_2936" "urbano" "parda"
"cpf_2937" "rural" "parda"
"cpf_2938" "urbano" "parda"
"cpf_2939" "rural" "parda"
"cpf_2940" "urbano" "branca"
"cpf_2941" "urbano" "branca"
"cpf_2942" "urbano" "branca"
"cpf_2943" "rural" "parda"
"cpf_2944" "urbano" "parda"
"cpf_2945" "urbano" "parda"
"cpf_2946" "urbano" "parda"
"cpf_2947" "urbano" "branca"
"cpf_2948" "urbano" "parda"
"cpf_2949" "urbano" "branca"
"cpf_2950" "rural" "parda"
"cpf_2951" "rural" "branca"
"cpf_2952" "urbano" "parda"
"cpf_2953" "urbano" "parda"
"cpf_2954" "urbano" "branca"
"cpf_2955" "urbano" "branca"
"cpf_2956" "urbano" "parda"
"cpf_2957" "rural" "branca"
"cpf_2958" "urbano" "parda"
"cpf_2959" "urbano" "parda"
"cpf_2960" "urbano" "branca"
"cpf_2961" "urbano" "branca"
"cpf_2962" "rural" "parda"
"cpf_2963" "urbano" "parda"
"cpf_2964" "urbano" "parda"
"cpf_2965" "urbano" "branca"
"cpf_2966" "urbano" "branca"
"cpf_2967" "urbano" "parda"
"cpf_2968" "rural" "branca"
"cpf_2969" "urbano" "preta"
"cpf_2970" "urbano" "parda"
"cpf_2971" "urbano" "parda"
"cpf_2972" "urbano" "preta"
"cpf_2973" "rural" "branca"
"cpf_2974" "urbano" "preta"
"cpf_2975" "urbano" "branca"
"cpf_2976" "urbano" "parda"
"cpf_2977" "rural" "branca"
"cpf_2978" "rural" "parda"
"cpf_2979" "urbano" "branca"
"cpf_2980" "urbano" "branca"
"cpf_2981" "urbano" "parda"
"cpf_2982" "urbano" "branca"
"cpf_2983" "urbano" "branca"
"cpf_2984" "rural" "branca"
"cpf_2985" "urbano" "branca"
"cpf_2986" "urbano" "branca"
"cpf_2987" "urbano" "branca"
"cpf_2988" "urbano" "parda"
"cpf_2989" "urbano" "parda"
"cpf_2990" "urbano" "parda"
"cpf_2991" "urbano" "branca"
"cpf_2992" "urbano" "parda"
"cpf_2993" "urbano" "branca"
"cpf_2994" "urbano" "parda"
"cpf_2995" "urbano" "parda"
"cpf_2996" "urbano" "branca"
"cpf_2997" "urbano" "parda"
"cpf_2998" "urbano" "branca"
"cpf_2999" "urbano" "branca"
"cpf_3000" "urbano" "branca"
"cpf_3001" "urbano" "parda"
"cpf_3002" "urbano" "branca"
"cpf_3003" "rural" "parda"
"cpf_3004" "urbano" "branca"
"cpf_3005" "urbano" "parda"
"cpf_3006" "rural" "preta"
"cpf_3007" "urbano" "parda"
"cpf_3008" "urbano" "parda"
"cpf_3009" "urbano" "branca"
"cpf_3010" "urbano" "branca"
"cpf_3011" "urbano" "branca"
"cpf_3012" "urbano" "parda"
"cpf_3013" "urbano" "parda"
"cpf_3014" "urbano" "branca"
"cpf_3015" "urbano" "branca"
"cpf_3016" "urbano" "parda"
"cpf_3017" "rural" "branca"
"cpf_3018" "urbano" "branca"
"cpf_3019" "urbano" "preta"
"cpf_3020" "urbano" "parda"
"cpf_3021" "urbano" "preta"
"cpf_3022" "urbano" "branca"
"cpf_3023" "urbano" "branca"
"cpf_3024" "urbano" "parda"
"cpf_3025" "rural" "parda"
"cpf_3026" "urbano" "parda"
"cpf_3027" "urbano" "branca"
"cpf_3028" "urbano" "parda"
"cpf_3029" "urbano" "branca"
"cpf_3030" "urbano" "parda"
"cpf_3031" "urbano" "parda"
"cpf_3032" "urbano" "parda"
"cpf_3033" "urbano" "parda"
"cpf_3034" "urbano" "branca"
"cpf_3035" "urbano" "branca"
"cpf_3036" "urbano" "parda"
"cpf_3037" "urbano" "parda"
"cpf_3038" "urbano" "preta"
"cpf_3039" "urbano" "branca"
"cpf_3040" "urbano" "parda"
"cpf_3041" "urbano" "branca"
"cpf_3042" "urbano" "branca"
"cpf_3043" "urbano" "preta"
"cpf_3044" "urbano" "branca"
"cpf_3045" "urbano" "parda"
"cpf_3046" "rural" "branca"
"cpf_3047" "urbano" "branca"
"cpf_3048" "rural" "branca"
"cpf_3049" "rural" "branca"
"cpf_3050" "urbano" "branca"
"cpf_3051" "urbano" "parda"
"cpf_3052" "rural" "branca"
"cpf_3053" "urbano" "parda"
"cpf_3054" "urbano" "branca"
"cpf_3055" "urbano" "parda"
"cpf_3056" "urbano" "branca"
"cpf_3057" "rural" "branca"
"cpf_3058" "urbano" "branca"
"cpf_3059" "urbano" "parda"
"cpf_3060" "urbano" "parda"
"cpf_3061" "urbano" "parda"
"cpf_3062" "urbano" "parda"
"cpf_3063" "rural" "branca"
"cpf_3064" "urbano" "parda"
"cpf_3065" "urbano" "preta"
"cpf_3066" "urbano" "parda"
"cpf_3067" "urbano" "parda"
"cpf_3068" "urbano" "parda"
"cpf_3069" "urbano" "branca"
"cpf_3070" "urbano" "branca"
"cpf_3071" "urbano" "branca"
"cpf_3072" "urbano" "parda"
"cpf_3073" "urbano" "parda"
"cpf_3074" "rural" "branca"
"cpf_3075" "urbano" "parda"
"cpf_3076" "urbano" "parda"
"cpf_3077" "rural" "branca"
"cpf_3078" "urbano" "branca"
"cpf_3079" "urbano" "branca"
"cpf_3080" "urbano" "parda"
"cpf_3081" "rural" "branca"
"cpf_3082" "urbano" "branca"
"cpf_3083" "urbano" "parda"
"cpf_3084" "urbano" "parda"
"cpf_3085" "urbano" "parda"
"cpf_3086" "urbano" "parda"
"cpf_3087" "urbano" "branca"
"cpf_3088" "rural" "parda"
"cpf_3089" "urbano" "branca"
"cpf_3090" "rural" "parda"
"cpf_3091" "urbano" "parda"
"cpf_3092" "urbano" "branca"
"cpf_3093" "rural" "parda"
"cpf_3094" "urbano" "parda"
"cpf_3095" "urbano" "parda"
"cpf_3096" "urbano" "preta"
"cpf_3097" "urbano" "parda"
"cpf_3098" "rural" "branca"
"cpf_3099" "urbano" "branca"
"cpf_3100" "urbano" "branca"
"cpf_3101" "rural" "branca"
"cpf_3102" "rural" "parda"
"cpf_3103" "rural" "branca"
"cpf_3104" "urbano" "branca"
"cpf_3105" "urbano" "preta"
"cpf_3106" "urbano" "preta"
"cpf_3107" "rural" "branca"
"cpf_3108" "urbano" "branca"
"cpf_3109" "rural" "branca"
"cpf_3110" "urbano" "branca"
"cpf_3111" "urbano" "branca"
"cpf_3112" "urbano" "branca"
"cpf_3113" "urbano" "branca"
"cpf_3114" "rural" "preta"
"cpf_3115" "urbano" "parda"
"cpf_3116" "urbano" "branca"
"cpf_3117" "urbano" "parda"
"cpf_3118" "urbano" "branca"
"cpf_3119" "urbano" "parda"
"cpf_3120" "urbano" "branca"
"cpf_3121" "urbano" "parda"
"cpf_3122" "urbano" "branca"
"cpf_3123" "urbano" "parda"
"cpf_3124" "urbano" "preta"
"cpf_3125" "urbano" "branca"
"cpf_3126" "urbano" "parda"
"cpf_3127" "urbano" "branca"
"cpf_3128" "urbano" "branca"
"cpf_3129" "urbano" "branca"
"cpf_3130" "urbano" "branca"
"cpf_3131" "urbano" "branca"
"cpf_3132" "urbano" "parda"
"cpf_3133" "urbano" "branca"
"cpf_3134" "urbano" "branca"
"cpf_3135" "urbano" "branca"
"cpf_3136" "urbano" "parda"
"cpf_3137" "urbano" "preta"
"cpf_3138" "urbano" "parda"
"cpf_3139" "urbano" "parda"
"cpf_3140" "urbano" "parda"
"cpf_3141" "urbano" "parda"
"cpf_3142" "urbano" "branca"
"cpf_3143" "rural" "branca"
"cpf_3144" "urbano" "branca"
"cpf_3145" "urbano" "parda"
"cpf_3146" "urbano" "preta"
"cpf_3147" "rural" "branca"
"cpf_3148" "urbano" "parda"
"cpf_3149" "urbano" "branca"
"cpf_3150" "urbano" "branca"
"cpf_3151" "urbano" "branca"
"cpf_3152" "urbano" "parda"
"cpf_3153" "urbano" "branca"
"cpf_3154" "urbano" "parda"
"cpf_3155" "urbano" "parda"
"cpf_3156" "urbano" "branca"
"cpf_3157" "urbano" "parda"
"cpf_3158" "urbano" "branca"
"cpf_3159" "rural" "branca"
"cpf_3160" "urbano" "branca"
"cpf_3161" "urbano" "branca"
"cpf_3162" "urbano" "branca"
"cpf_3163" "urbano" "branca"
"cpf_3164" "rural" "preta"
"cpf_3165" "urbano" "parda"
"cpf_3166" "urbano" "branca"
"cpf_3167" "urbano" "parda"
"cpf_3168" "urbano" "branca"
"cpf_3169" "urbano" "parda"
"cpf_3170" "urbano" "branca"
"cpf_3171" "rural" "parda"
"cpf_3172" "rural" "parda"
"cpf_3173" "rural" "branca"
"cpf_3174" "urbano" "parda"
"cpf_3175" "rural" "branca"
"cpf_3176" "urbano" "branca"
"cpf_3177" "urbano" "branca"
"cpf_3178" "urbano" "branca"
"cpf_3179" "urbano" "parda"
"cpf_3180" "urbano" "parda"
"cpf_3181" "urbano" "parda"
"cpf_3182" "urbano" "preta"
"cpf_3183" "urbano" "branca"
"cpf_3184" "urbano" "branca"
"cpf_3185" "urbano" "branca"
"cpf_3186" "urbano" "preta"
"cpf_3187" "rural" "branca"
"cpf_3188" "urbano" "branca"
"cpf_3189" "rural" "parda"
"cpf_3190" "urbano" "parda"
"cpf_3191" "urbano" "branca"
"cpf_3192" "urbano" "branca"
"cpf_3193" "urbano" "branca"
"cpf_3194" "urbano" "parda"
"cpf_3195" "urbano" "branca"
"cpf_3196" "urbano" "parda"
"cpf_3197" "urbano" "parda"
"cpf_3198" "urbano" "branca"
"cpf_3199" "urbano" "branca"
"cpf_3200" "urbano" "branca"
"cpf_3201" "urbano" "branca"
"cpf_3202" "urbano" "branca"
"cpf_3203" "urbano" "branca"
"cpf_3204" "urbano" "parda"
"cpf_3205" "urbano" "parda"
"cpf_3206" "rural" "parda"
"cpf_3207" "urbano" "parda"
"cpf_3208" "urbano" "parda"
"cpf_3209" "rural" "parda"
"cpf_3210" "urbano" "parda"
"cpf_3211" "urbano" "preta"
"cpf_3212" "rural" "parda"
"cpf_3213" "rural" "branca"
"cpf_3214" "urbano" "branca"
"cpf_3215" "rural" "parda"
"cpf_3216" "rural" "parda"
"cpf_3217" "urbano" "parda"
"cpf_3218" "urbano" "branca"
"cpf_3219" "urbano" "parda"
"cpf_3220" "urbano" "parda"
"cpf_3221" "urbano" "preta"
"cpf_3222" "urbano" "parda"
"cpf_3223" "urbano" "branca"
"cpf_3224" "urbano" "branca"
"cpf_3225" "urbano" "preta"
"cpf_3226" "urbano" "branca"
"cpf_3227" "urbano" "parda"
"cpf_3228" "rural" "branca"
"cpf_3229" "urbano" "parda"
"cpf_3230" "rural" "parda"
"cpf_3231" "urbano" "branca"
"cpf_3232" "urbano" "branca"
"cpf_3233" "urbano" "parda"
"cpf_3234" "urbano" "branca"
"cpf_3235" "urbano" "parda"
"cpf_3236" "urbano" "parda"
"cpf_3237" "urbano" "parda"
"cpf_3238" "rural" "branca"
"cpf_3239" "urbano" "branca"
"cpf_3240" "urbano" "branca"
"cpf_3241" "urbano" "branca"
"cpf_3242" "urbano" "parda"
"cpf_3243" "urbano" "parda"
"cpf_3244" "rural" "parda"
"cpf_3245" "urbano" "parda"
"cpf_3246" "urbano" "parda"
"cpf_3247" "rural" "parda"
"cpf_3248" "urbano" "branca"
"cpf_3249" "urbano" "branca"
"cpf_3250" "urbano" "parda"
"cpf_3251" "urbano" "branca"
"cpf_3252" "urbano" "branca"
"cpf_3253" "rural" "parda"
"cpf_3254" "urbano" "parda"
"cpf_3255" "rural" "parda"
"cpf_3256" "urbano" "parda"
"cpf_3257" "urbano" "branca"
"cpf_3258" "urbano" "branca"
"cpf_3259" "rural" "branca"
"cpf_3260" "rural" "branca"
"cpf_3261" "urbano" "branca"
"cpf_3262" "urbano" "branca"
"cpf_3263" "urbano" "branca"
"cpf_3264" "urbano" "parda"
"cpf_3265" "urbano" "parda"
"cpf_3266" "urbano" "branca"
"cpf_3267" "urbano" "branca"
"cpf_3268" "urbano" "branca"
"cpf_3269" "urbano" "parda"
"cpf_3270" "urbano" "parda"
"cpf_3271" "rural" "branca"
"cpf_3272" "urbano" "parda"
"cpf_3273" "urbano" "parda"
"cpf_3274" "urbano" "parda"
"cpf_3275" "urbano" "parda"
"cpf_3276" "urbano" "branca"
"cpf_3277" "urbano" "branca"
"cpf_3278" "urbano" "parda"
"cpf_3279" "urbano" "branca"
"cpf_3280" "urbano" "parda"
"cpf_3281" "urbano" "parda"
"cpf_3282" "urbano" "parda"
"cpf_3283" "urbano" "branca"
"cpf_3284" "urbano" "branca"
"cpf_3285" "urbano" "parda"
"cpf_3286" "urbano" "branca"
"cpf_3287" "urbano" "branca"
"cpf_3288" "urbano" "branca"
"cpf_3289" "urbano" "branca"
"cpf_3290" "urbano" "branca"
"cpf_3291" "urbano" "parda"
"cpf_3292" "urbano" "parda"
"cpf_3293" "urbano" "parda"
"cpf_3294" "urbano" "parda"
"cpf_3295" "urbano" "branca"
"cpf_3296" "rural" "parda"
"cpf_3297" "urbano" "branca"
"cpf_3298" "urbano" "branca"
"cpf_3299" "rural" "parda"
"cpf_3300" "urbano" "branca"
"cpf_3301" "urbano" "parda"
"cpf_3302" "urbano" "branca"
"cpf_3303" "urbano" "branca"
"cpf_3304" "urbano" "preta"
"cpf_3305" "urbano" "branca"
"cpf_3306" "urbano" "branca"
"cpf_3307" "urbano" "parda"
"cpf_3308" "urbano" "parda"
"cpf_3309" "urbano" "parda"
"cpf_3310" "urbano" "branca"
"cpf_3311" "urbano" "preta"
"cpf_3312" "urbano" "branca"
"cpf_3313" "rural" "branca"
"cpf_3314" "urbano" "parda"
"cpf_3315" "urbano" "parda"
"cpf_3316" "urbano" "branca"
"cpf_3317" "rural" "branca"
"cpf_3318" "urbano" "parda"
"cpf_3319" "urbano" "branca"
"cpf_3320" "urbano" "parda"
"cpf_3321" "urbano" "parda"
"cpf_3322" "urbano" "branca"
"cpf_3323" "rural" "parda"
"cpf_3324" "urbano" "parda"
"cpf_3325" "rural" "parda"
"cpf_3326" "urbano" "branca"
"cpf_3327" "urbano" "branca"
"cpf_3328" "urbano" "branca"
"cpf_3329" "urbano" "branca"
"cpf_3330" "urbano" "parda"
"cpf_3331" "urbano" "branca"
"cpf_3332" "urbano" "branca"
"cpf_3333" "urbano" "preta"
"cpf_3334" "urbano" "parda"
"cpf_3335" "urbano" "branca"
"cpf_3336" "urbano" "parda"
"cpf_3337" "rural" "preta"
"cpf_3338" "urbano" "branca"
"cpf_3339" "urbano" "branca"
"cpf_3340" "urbano" "parda"
"cpf_3341" "urbano" "parda"
"cpf_3342" "urbano" "parda"
"cpf_3343" "rural" "parda"
"cpf_3344" "urbano" "branca"
"cpf_3345" "rural" "branca"
"cpf_3346" "urbano" "preta"
"cpf_3347" "rural" "preta"
"cpf_3348" "urbano" "parda"
"cpf_3349" "urbano" "branca"
"cpf_3350" "urbano" "parda"
"cpf_3351" "urbano" "branca"
"cpf_3352" "urbano" "branca"
"cpf_3353" "urbano" "branca"
"cpf_3354" "urbano" "branca"
"cpf_3355" "urbano" "parda"
"cpf_3356" "urbano" "branca"
"cpf_3357" "urbano" "parda"
"cpf_3358" "urbano" "branca"
"cpf_3359" "urbano" "parda"
"cpf_3360" "rural" "parda"
"cpf_3361" "urbano" "branca"
"cpf_3362" "urbano" "branca"
"cpf_3363" "urbano" "branca"
"cpf_3364" "rural" "branca"
"cpf_3365" "urbano" "parda"
"cpf_3366" "urbano" "branca"
"cpf_3367" "rural" "parda"
"cpf_3368" "rural" "parda"
"cpf_3369" "rural" "branca"
"cpf_3370" "urbano" "branca"
"cpf_3371" "urbano" "parda"
"cpf_3372" "urbano" "branca"
"cpf_3373" "urbano" "parda"
"cpf_3374" "urbano" "parda"
"cpf_3375" "urbano" "branca"
"cpf_3376" "rural" "branca"
"cpf_3377" "urbano" "parda"
"cpf_3378" "urbano" "parda"
"cpf_3379" "rural" "parda"
"cpf_3380" "rural" "branca"
"cpf_3381" "rural" "branca"
"cpf_3382" "urbano" "parda"
"cpf_3383" "urbano" "parda"
"cpf_3384" "rural" "parda"
"cpf_3385" "urbano" "parda"
"cpf_3386" "urbano" "preta"
"cpf_3387" "urbano" "parda"
"cpf_3388" "urbano" "parda"
"cpf_3389" "urbano" "branca"
"cpf_3390" "urbano" "parda"
"cpf_3391" "urbano" "parda"
"cpf_3392" "urbano" "parda"
"cpf_3393" "urbano" "parda"
"cpf_3394" "urbano" "preta"
"cpf_3395" "urbano" "branca"
"cpf_3396" "rural" "branca"
"cpf_3397" "rural" "branca"
"cpf_3398" "urbano" "parda"
"cpf_3399" "urbano" "parda"
"cpf_3400" "urbano" "preta"
"cpf_3401" "urbano" "parda"
"cpf_3402" "rural" "parda"
"cpf_3403" "urbano" "branca"
"cpf_3404" "urbano" "branca"
"cpf_3405" "urbano" "branca"
"cpf_3406" "urbano" "parda"
"cpf_3407" "urbano" "parda"
"cpf_3408" "urbano" "branca"
"cpf_3409" "urbano" "branca"
"cpf_3410" "urbano" "branca"
"cpf_3411" "urbano" "branca"
"cpf_3412" "urbano" "parda"
"cpf_3413" "urbano" "branca"
"cpf_3414" "urbano" "branca"
"cpf_3415" "urbano" "preta"
"cpf_3416" "urbano" "branca"
"cpf_3417" "urbano" "parda"
"cpf_3418" "urbano" "parda"
"cpf_3419" "urbano" "branca"
"cpf_3420" "urbano" "parda"
"cpf_3421" "urbano" "parda"
"cpf_3422" "urbano" "branca"
"cpf_3423" "urbano" "parda"
"cpf_3424" "urbano" "parda"
"cpf_3425" "rural" "parda"
"cpf_3426" "urbano" "branca"
"cpf_3427" "urbano" "branca"
"cpf_3428" "urbano" "parda"
"cpf_3429" "urbano" "parda"
"cpf_3430" "urbano" "parda"
"cpf_3431" "urbano" "branca"
"cpf_3432" "rural" "branca"
"cpf_3433" "urbano" "branca"
"cpf_3434" "urbano" "parda"
"cpf_3435" "rural" "branca"
"cpf_3436" "urbano" "parda"
"cpf_3437" "urbano" "parda"
"cpf_3438" "rural" "parda"
"cpf_3439" "urbano" "parda"
"cpf_3440" "urbano" "parda"
"cpf_3441" "urbano" "branca"
"cpf_3442" "urbano" "parda"
"cpf_3443" "urbano" "parda"
"cpf_3444" "urbano" "preta"
"cpf_3445" "urbano" "parda"
"cpf_3446" "urbano" "parda"
"cpf_3447" "urbano" "branca"
"cpf_3448" "urbano" "branca"
"cpf_3449" "rural" "parda"
"cpf_3450" "urbano" "branca"
"cpf_3451" "urbano" "preta"
"cpf_3452" "urbano" "parda"
"cpf_3453" "urbano" "branca"
